state,party,day,stateleg_mentions,stateleg_mentions_dem,stateleg_mentions_rep,stateleg_mentions_dem_samestate,stateleg_mentions_rep_samestate,stateleg_mentions_samestate,stateleg_mentions_samestate_sameparty
CA,democrat,2018-03-05,5,5,0,5,0,5,5
CA,democrat,2018-11-27,23,23,0,21,0,21,21
CA,democrat,2018-05-03,23,21,2,14,0,14,14
CA,democrat,2018-07-18,13,13,0,13,0,13,13
CA,democrat,2018-04-29,8,8,0,5,0,5,5
CA,democrat,2018-01-23,27,27,0,26,0,26,26
CA,democrat,2018-07-22,2,2,0,2,0,2,2
CA,democrat,2018-04-22,10,9,1,7,0,7,7
CA,democrat,2018-01-03,19,19,0,16,0,16,16
CA,democrat,2018-12-26,2,2,0,2,0,2,2
CA,democrat,2018-10-28,7,7,0,7,0,7,7
CA,democrat,2018-07-29,9,9,0,7,0,7,7
CA,democrat,2018-11-26,9,9,0,6,0,6,6
CA,democrat,2018-08-26,6,6,0,6,0,6,6
CA,democrat,2018-02-01,15,15,0,14,0,14,14
CA,democrat,2018-02-07,11,11,0,7,0,7,7
CA,democrat,2018-05-19,8,4,4,4,0,4,4
CA,democrat,2018-01-04,18,18,0,15,0,15,15
CA,democrat,2018-10-29,26,26,0,22,0,22,22
CA,democrat,2018-02-17,2,2,0,2,0,2,2
CA,democrat,2018-03-22,38,38,0,38,0,38,38
CA,democrat,2018-12-08,5,5,0,3,0,3,3
CA,democrat,2018-04-02,12,12,0,9,0,9,9
CA,democrat,2018-03-11,6,6,0,5,0,5,5
CA,democrat,2018-05-02,13,11,2,7,0,7,7
CA,democrat,2018-02-18,5,5,0,4,0,4,4
CA,democrat,2018-08-02,12,12,0,11,0,11,11
CA,democrat,2018-07-09,2,2,0,2,0,2,2
CA,democrat,2018-08-01,6,6,0,6,0,6,6
CA,democrat,2018-04-26,28,23,5,22,0,22,22
CA,democrat,2018-04-23,20,17,3,17,3,20,17
CA,democrat,2018-10-22,13,13,0,13,0,13,13
CA,democrat,2018-05-17,30,29,1,26,0,26,26
CA,democrat,2018-02-21,23,7,16,5,0,5,5
CA,democrat,2018-11-08,31,30,1,25,0,25,25
CA,democrat,2018-11-09,14,14,0,13,0,13,13
CA,democrat,2018-02-13,15,13,2,10,0,10,10
CA,democrat,2018-05-21,8,7,1,7,0,7,7
CA,democrat,2018-04-09,16,16,0,10,0,10,10
CA,democrat,2018-02-09,19,18,1,15,0,15,15
CA,democrat,2018-09-17,16,16,0,16,0,16,16
CA,democrat,2018-06-02,17,17,0,16,0,16,16
CA,democrat,2018-06-23,4,4,0,3,0,3,3
CA,democrat,2018-04-10,22,22,0,13,0,13,13
CA,democrat,2018-03-02,10,10,0,10,0,10,10
CA,democrat,2018-07-14,14,14,0,14,0,14,14
CA,democrat,2018-03-27,15,14,1,5,0,5,5
CA,democrat,2018-11-11,9,8,1,6,0,6,6
CA,democrat,2018-12-21,10,7,3,5,0,5,5
CA,democrat,2018-07-17,3,2,1,2,0,2,2
CA,democrat,2018-10-17,9,9,0,8,0,8,8
CA,democrat,2018-06-16,5,5,0,5,0,5,5
CA,democrat,2018-03-20,21,21,0,20,0,20,20
CA,democrat,2018-03-01,10,9,1,9,0,9,9
CA,democrat,2018-01-10,28,28,0,27,0,27,27
CA,democrat,2018-06-15,13,13,0,11,0,11,11
CA,democrat,2018-11-20,12,12,0,7,0,7,7
CA,democrat,2018-12-14,18,15,5,6,3,9,6
CA,democrat,2018-08-09,3,3,0,3,0,3,3
CA,democrat,2018-10-20,7,7,0,7,0,7,7
CA,democrat,2018-08-07,12,12,0,12,0,12,12
CA,democrat,2018-09-16,4,4,0,4,0,4,4
CA,democrat,2018-07-20,6,6,0,5,0,5,5
CA,democrat,2018-10-23,11,11,0,11,0,11,11
CA,democrat,2018-01-08,15,15,0,13,0,13,13
CA,democrat,2018-01-15,7,7,0,7,0,7,7
CA,democrat,2018-02-12,9,9,0,8,0,8,8
CA,democrat,2018-08-19,8,8,0,8,0,8,8
CA,democrat,2018-02-11,7,7,0,7,0,7,7
CA,democrat,2018-07-24,7,5,2,4,0,4,4
CA,democrat,2018-05-24,22,22,0,15,0,15,15
CA,democrat,2018-03-30,12,12,0,10,0,10,10
CA,democrat,2018-10-08,5,5,0,5,0,5,5
CA,democrat,2018-02-08,8,7,1,7,0,7,7
CA,democrat,2018-10-15,6,6,0,3,0,3,3
CA,democrat,2018-07-23,4,4,0,2,0,2,2
CA,democrat,2018-01-21,19,19,0,11,0,11,11
CA,democrat,2018-02-19,4,4,0,3,0,3,3
CA,democrat,2018-08-29,45,45,0,44,0,44,44
CA,democrat,2018-05-18,24,19,5,13,0,13,13
CA,democrat,2018-02-03,13,12,1,10,0,10,10
CA,democrat,2018-06-03,15,15,0,15,0,15,15
CA,democrat,2018-08-30,37,37,0,35,0,35,35
CA,democrat,2018-09-30,4,4,0,4,0,4,4
CA,democrat,2018-03-08,27,27,0,26,0,26,26
CA,democrat,2018-11-21,6,6,0,5,0,5,5
CA,democrat,2018-03-04,11,11,0,9,0,9,9
CA,democrat,2018-05-31,46,46,0,44,0,44,44
CA,democrat,2018-11-28,22,22,0,18,0,18,18
CA,democrat,2018-07-02,9,9,0,9,0,9,9
CA,democrat,2018-11-03,30,30,0,27,0,27,27
CA,democrat,2018-03-23,18,18,0,13,0,13,13
CA,democrat,2018-11-29,16,15,1,12,0,12,12
CA,democrat,2018-03-31,8,8,0,8,0,8,8
CA,democrat,2018-08-08,13,13,0,10,0,10,10
CA,democrat,2018-12-22,44,44,0,42,0,42,42
CA,democrat,2018-09-08,6,6,0,6,0,6,6
CA,democrat,2018-09-24,10,10,0,10,0,10,10
CA,democrat,2018-10-01,9,9,0,7,0,7,7
CA,democrat,2018-09-20,10,10,0,10,0,10,10
CA,democrat,2018-08-28,12,12,0,10,0,10,10
CA,democrat,2018-12-15,9,9,0,9,0,9,9
CA,democrat,2018-08-06,4,4,0,4,0,4,4
CA,democrat,2018-12-02,5,5,0,5,0,5,5
CA,democrat,2018-11-12,14,14,0,11,0,11,11
CA,democrat,2018-06-25,5,5,0,3,0,3,3
CA,democrat,2018-12-27,15,13,3,9,2,11,9
CA,democrat,2018-08-18,6,6,0,4,0,4,4
CA,democrat,2018-07-26,7,7,0,6,0,6,6
CA,democrat,2018-01-09,28,28,0,27,0,27,27
CA,democrat,2018-03-24,23,23,0,22,0,22,22
CA,democrat,2018-11-19,6,6,0,4,0,4,4
CA,democrat,2018-12-23,5,5,0,5,0,5,5
CA,democrat,2018-07-19,10,10,0,9,0,9,9
CA,democrat,2018-05-09,30,30,0,19,0,19,19
CA,democrat,2018-07-04,10,10,0,10,0,10,10
CA,democrat,2018-07-13,3,3,0,3,0,3,3
CA,democrat,2018-02-14,12,10,2,8,0,8,8
CA,democrat,2018-01-30,12,12,0,11,0,11,11
CA,democrat,2018-11-14,25,25,0,6,0,6,6
CA,democrat,2018-04-11,21,20,1,9,0,9,9
CA,democrat,2018-04-03,19,19,0,18,0,18,18
CA,democrat,2018-10-27,22,21,1,21,0,21,21
CA,democrat,2018-06-18,3,3,0,3,0,3,3
CA,democrat,2018-05-29,20,19,2,17,0,17,17
CA,democrat,2018-10-26,15,13,2,10,0,10,10
CA,democrat,2018-05-25,36,36,1,36,1,37,36
CA,democrat,2018-06-17,4,4,0,3,0,3,3
CA,democrat,2018-06-14,6,6,0,5,0,5,5
CA,democrat,2018-01-27,7,6,1,5,0,5,5
CA,democrat,2018-04-13,17,17,0,17,0,17,17
CA,democrat,2018-05-27,5,5,0,4,0,4,4
CA,democrat,2018-08-27,3,3,0,3,0,3,3
CA,democrat,2018-10-14,5,5,0,5,0,5,5
CA,democrat,2018-05-16,14,14,0,12,0,12,12
CA,democrat,2018-09-13,2,2,0,2,0,2,2
CA,democrat,2018-12-17,5,5,0,4,0,4,4
CA,democrat,2018-04-06,18,18,0,15,0,15,15
CA,democrat,2018-05-20,13,13,1,10,0,10,10
CA,democrat,2018-10-30,30,30,0,25,0,25,25
CA,democrat,2018-12-12,31,26,11,20,4,24,20
CA,democrat,2018-12-13,12,12,0,7,0,7,7
CA,democrat,2018-12-10,6,6,0,3,0,3,3
CA,democrat,2018-11-13,26,26,0,15,0,15,15
CA,democrat,2018-09-12,9,9,0,9,0,9,9
CA,democrat,2018-05-26,9,8,1,7,0,7,7
CA,democrat,2018-09-03,2,2,0,2,0,2,2
CA,democrat,2018-09-28,6,6,0,5,0,5,5
CA,democrat,2018-05-15,42,42,0,41,0,41,41
CA,democrat,2018-08-16,4,4,0,4,0,4,4
CA,democrat,2018-10-18,15,15,0,14,0,14,14
CA,democrat,2018-06-27,10,10,0,10,0,10,10
CA,democrat,2018-03-17,16,14,2,9,1,10,9
CA,democrat,2018-09-06,7,7,0,7,0,7,7
CA,democrat,2018-09-09,5,5,0,5,0,5,5
CA,democrat,2018-05-04,25,24,1,21,0,21,21
CA,democrat,2018-02-25,50,50,0,50,0,50,50
CA,democrat,2018-08-03,7,7,0,7,0,7,7
CA,democrat,2018-09-04,5,5,0,5,0,5,5
CA,democrat,2018-03-28,18,17,1,17,1,18,17
CA,democrat,2018-09-21,11,11,0,10,0,10,10
CA,democrat,2018-03-06,6,6,0,4,0,4,4
CA,democrat,2018-03-26,5,5,0,5,0,5,5
CA,democrat,2018-04-25,29,28,1,20,0,20,20
CA,democrat,2018-01-12,22,20,2,18,0,18,18
CA,democrat,2018-08-13,6,6,0,6,0,6,6
CA,democrat,2018-02-22,16,13,3,12,0,12,12
CA,democrat,2018-10-03,10,10,0,9,0,9,9
CA,democrat,2018-07-10,13,13,0,13,0,13,13
CA,democrat,2018-09-01,22,22,0,22,0,22,22
CA,democrat,2018-11-05,46,45,1,41,0,41,41
CA,democrat,2018-04-12,16,16,0,15,0,15,15
CA,democrat,2018-08-17,4,4,0,3,0,3,3
CA,democrat,2018-07-21,3,3,0,3,0,3,3
CA,democrat,2018-03-15,11,11,0,8,0,8,8
CA,democrat,2018-12-30,9,6,4,2,0,2,2
CA,democrat,2018-08-23,8,8,0,7,0,7,7
CA,democrat,2018-05-07,25,25,0,19,0,19,19
CA,democrat,2018-12-16,8,8,1,8,0,8,8
CA,democrat,2018-07-25,8,8,0,7,0,7,7
CA,democrat,2018-08-24,7,7,0,7,0,7,7
CA,democrat,2018-10-25,24,24,0,23,0,23,23
CA,democrat,2018-11-22,1,1,0,1,0,1,1
CA,democrat,2018-01-20,12,12,0,10,0,10,10
CA,democrat,2018-02-05,4,3,1,2,0,2,2
CA,democrat,2018-08-20,2,2,0,2,0,2,2
CA,democrat,2018-07-08,6,6,0,5,0,5,5
CA,democrat,2018-11-23,7,7,0,6,0,6,6
CA,democrat,2018-07-01,7,7,0,7,0,7,7
CA,democrat,2018-12-25,4,4,0,4,0,4,4
CA,democrat,2018-10-31,35,35,0,18,0,18,18
CA,democrat,2018-06-07,17,17,0,13,0,13,13
CA,democrat,2018-01-24,12,12,0,10,0,10,10
NY,republican,2018-05-23,2,1,1,0,0,0,0
NY,republican,2018-04-20,3,1,2,1,2,3,2
NY,republican,2018-05-05,2,2,0,0,0,0,0
NY,republican,2018-12-07,4,0,4,0,3,3,3
NY,republican,2018-09-29,0,0,0,0,0,0,0
NY,republican,2018-11-04,26,0,26,0,26,26,26
NY,republican,2018-12-19,11,2,9,2,8,10,8
NY,republican,2018-12-03,0,0,0,0,0,0,0
NY,republican,2018-08-22,2,0,2,0,2,2,2
NY,republican,2018-01-05,2,0,2,0,2,2,2
NY,republican,2018-01-25,2,0,2,0,1,1,1
NY,republican,2018-02-04,3,0,3,0,0,0,0
NY,republican,2018-02-10,1,0,1,0,1,1,1
NY,republican,2018-04-21,2,1,1,1,1,2,1
NY,republican,2018-05-10,4,2,2,0,2,2,2
NY,republican,2018-01-13,18,0,18,0,17,17,17
NY,republican,2018-06-04,4,1,3,0,3,3,3
NY,republican,2018-06-30,0,0,0,0,0,0,0
NY,republican,2018-07-07,0,0,0,0,0,0,0
NY,republican,2018-11-06,22,2,20,1,20,21,20
NY,republican,2018-10-13,1,0,1,0,1,1,1
NY,republican,2018-08-15,1,0,1,0,0,0,0
NY,republican,2018-08-11,0,0,0,0,0,0,0
NY,republican,2018-06-28,1,0,1,0,1,1,1
NY,republican,2018-01-18,2,0,2,0,2,2,2
NY,republican,2018-06-08,2,1,1,0,0,0,0
NY,republican,2018-06-26,1,0,1,0,1,1,1
NY,republican,2018-01-07,0,0,0,0,0,0,0
NY,republican,2018-08-12,0,0,0,0,0,0,0
NY,republican,2018-01-26,4,2,2,2,1,3,1
NY,republican,2018-05-14,13,12,2,1,2,3,2
NY,republican,2018-05-08,10,8,2,1,1,2,1
NY,republican,2018-03-12,0,0,0,0,0,0,0
NY,republican,2018-06-09,0,0,0,0,0,0,0
NY,republican,2018-05-06,3,2,1,0,1,1,1
NY,republican,2018-09-22,0,0,0,0,0,0,0
NY,republican,2018-10-11,1,1,0,1,0,1,0
NY,republican,2018-06-21,1,1,0,1,0,1,0
NY,republican,2018-04-30,7,2,5,2,3,5,3
NY,republican,2018-08-05,1,1,0,1,0,1,0
NY,republican,2018-03-03,0,0,0,0,0,0,0
NY,republican,2018-05-28,1,1,0,0,0,0,0
NY,republican,2018-01-31,4,1,3,0,0,0,0
NY,republican,2018-05-01,5,2,3,2,3,5,3
NY,republican,2018-03-10,5,3,2,3,1,4,1
NY,republican,2018-07-06,0,0,0,0,0,0,0
NY,republican,2018-06-05,3,1,2,0,2,2,2
NY,republican,2018-10-06,1,0,1,0,1,1,1
NY,republican,2018-06-11,1,0,1,0,0,0,0
NY,republican,2018-07-05,0,0,0,0,0,0,0
NY,republican,2018-12-05,0,0,0,0,0,0,0
NY,republican,2018-01-19,0,0,0,0,0,0,0
NY,republican,2018-08-14,1,0,1,0,1,1,1
NY,republican,2018-09-18,0,0,0,0,0,0,0
NY,republican,2018-12-24,0,0,0,0,0,0,0
NY,republican,2018-11-24,1,0,1,0,1,1,1
NY,republican,2018-10-24,1,0,1,0,1,1,1
NY,republican,2018-12-29,5,5,0,0,0,0,0
NY,republican,2018-04-15,1,0,1,0,1,1,1
NY,republican,2018-03-07,0,0,0,0,0,0,0
NY,republican,2018-02-24,2,0,2,0,0,0,0
NY,republican,2018-10-04,4,1,3,1,3,4,3
NY,republican,2018-07-03,0,0,0,0,0,0,0
NY,republican,2018-06-24,0,0,0,0,0,0,0
NY,republican,2018-09-23,1,0,1,0,1,1,1
NY,republican,2018-06-01,2,2,0,0,0,0,0
NY,republican,2018-02-23,4,1,3,1,3,4,3
NY,republican,2018-06-06,1,1,1,1,1,2,1
NY,republican,2018-04-01,0,0,0,0,0,0,0
NY,republican,2018-07-28,0,0,0,0,0,0,0
NY,republican,2018-04-24,1,1,0,1,0,1,0
NY,republican,2018-09-15,2,1,1,1,1,2,1
NY,republican,2018-04-14,0,0,0,0,0,0,0
NY,republican,2018-12-31,0,0,0,0,0,0,0
NY,republican,2018-11-10,1,0,1,0,0,0,0
NY,republican,2018-06-12,0,0,0,0,0,0,0
NY,republican,2018-09-10,0,0,0,0,0,0,0
NY,republican,2018-10-09,0,0,0,0,0,0,0
NY,republican,2018-02-16,1,0,1,0,1,1,1
NY,republican,2018-08-10,1,0,1,0,1,1,1
NY,republican,2018-11-15,3,2,1,2,1,3,1
NY,republican,2018-07-16,0,0,0,0,0,0,0
NY,republican,2018-11-25,1,1,0,0,0,0,0
NY,republican,2018-10-05,2,0,2,0,2,2,2
NY,republican,2018-07-15,0,0,0,0,0,0,0
NY,republican,2018-05-13,15,14,1,0,0,0,0
NY,republican,2018-05-11,6,3,3,0,3,3,3
NY,republican,2018-08-21,2,0,2,0,2,2,2
NY,republican,2018-08-25,1,0,1,0,1,1,1
NY,republican,2018-05-22,7,6,1,1,0,1,0
NY,republican,2018-12-28,4,0,4,0,3,3,3
NY,republican,2018-01-16,3,0,3,0,1,1,1
NY,republican,2018-02-02,1,0,1,0,0,0,0
NY,republican,2018-06-20,0,0,0,0,0,0,0
NY,republican,2018-07-30,0,0,0,0,0,0,0
NY,republican,2018-03-29,0,0,0,0,0,0,0
NY,republican,2018-10-21,0,0,0,0,0,0,0
NY,republican,2018-09-05,1,0,1,0,0,0,0
NY,republican,2018-05-30,2,0,2,0,2,2,2
NY,republican,2018-09-11,0,0,0,0,0,0,0
NY,republican,2018-08-31,1,0,1,0,0,0,0
NY,republican,2018-06-13,0,0,0,0,0,0,0
NY,republican,2018-10-19,1,0,1,0,1,1,1
NY,republican,2018-06-29,0,0,0,0,0,0,0
NY,republican,2018-07-27,1,0,1,0,1,1,1
NY,republican,2018-03-09,3,0,3,0,1,1,1
NY,republican,2018-01-06,0,0,0,0,0,0,0
NY,republican,2018-03-25,0,0,0,0,0,0,0
NY,republican,2018-07-31,0,0,0,0,0,0,0
NY,republican,2018-03-18,0,0,0,0,0,0,0
NY,republican,2018-03-19,4,0,4,0,3,3,3
NY,republican,2018-03-21,1,0,1,0,0,0,0
NY,republican,2018-10-16,2,0,2,0,2,2,2
NY,republican,2018-04-19,2,0,2,0,2,2,2
NY,republican,2018-12-20,3,0,3,0,0,0,0
NY,republican,2018-07-12,2,0,2,0,1,1,1
NY,republican,2018-03-14,3,0,3,0,2,2,2
NY,republican,2018-06-22,0,0,0,0,0,0,0
NY,republican,2018-06-19,0,0,0,0,0,0,0
NY,republican,2018-09-07,0,0,0,0,0,0,0
NY,republican,2018-08-04,2,0,2,0,0,0,0
NY,republican,2018-01-28,0,0,0,0,0,0,0
NY,republican,2018-02-06,0,0,0,0,0,0,0
NY,republican,2018-11-02,18,1,17,0,16,16,16
NY,republican,2018-10-12,3,0,3,0,3,3,3
NY,republican,2018-09-26,0,0,0,0,0,0,0
NY,republican,2018-07-11,0,0,0,0,0,0,0
NY,republican,2018-04-05,3,2,1,1,1,2,1
NY,republican,2018-02-15,3,2,3,2,3,5,3
NY,republican,2018-04-28,4,1,3,1,3,4,3
NY,republican,2018-01-14,6,0,6,0,6,6,6
NY,republican,2018-09-25,1,0,1,0,1,1,1
NY,republican,2018-12-18,3,0,3,0,2,2,2
NY,republican,2018-11-17,0,0,0,0,0,0,0
NY,republican,2018-09-14,0,0,0,0,0,0,0
NY,republican,2018-11-01,12,2,10,1,10,11,10
NY,republican,2018-02-27,3,2,1,2,0,2,0
NY,republican,2018-02-28,6,1,5,1,1,2,1
NY,republican,2018-01-22,1,0,1,0,0,0,0
NY,republican,2018-04-16,8,6,2,5,1,6,1
NY,republican,2018-12-01,2,0,2,0,1,1,1
NY,republican,2018-12-09,1,0,1,0,1,1,1
NY,republican,2018-09-19,0,0,0,0,0,0,0
NY,republican,2018-01-02,0,0,0,0,0,0,0
NY,republican,2018-05-12,18,18,0,0,0,0,0
NY,republican,2018-10-07,0,0,0,0,0,0,0
NY,republican,2018-04-17,4,0,4,0,1,1,1
NY,republican,2018-04-18,2,1,1,0,0,0,0
NY,republican,2018-12-04,4,1,3,0,3,3,3
NY,republican,2018-10-02,0,0,0,0,0,0,0
NY,republican,2018-10-10,1,1,0,0,0,0,0
NY,republican,2018-01-17,2,0,2,0,2,2,2
NY,republican,2018-04-04,2,0,2,0,2,2,2
NY,republican,2018-12-06,1,0,1,0,0,0,0
NY,republican,2018-01-11,3,0,3,0,2,2,2
NY,republican,2018-09-27,1,0,1,0,0,0,0
NY,republican,2018-02-20,2,0,2,0,1,1,1
NY,republican,2018-11-30,2,0,2,0,2,2,2
NY,republican,2018-04-07,3,3,0,3,0,3,0
NY,republican,2018-03-13,5,0,5,0,4,4,4
NY,republican,2018-01-29,1,0,1,0,1,1,1
NY,republican,2018-06-10,0,0,0,0,0,0,0
NY,republican,2018-02-26,3,0,3,0,1,1,1
NY,republican,2018-09-02,0,0,0,0,0,0,0
NY,republican,2018-12-11,3,0,3,0,3,3,3
NY,republican,2018-11-18,1,0,1,0,0,0,0
NY,republican,2018-04-27,5,1,4,1,3,4,3
NY,republican,2018-03-16,3,0,3,0,3,3,3
NY,republican,2018-11-16,1,0,1,0,0,0,0
NY,republican,2018-11-07,12,0,12,0,8,8,8
NY,republican,2018-04-08,4,2,2,2,2,4,2
NY,republican,2018-03-05,2,1,1,1,1,2,1
NY,republican,2018-11-27,5,2,3,2,1,3,1
NY,republican,2018-05-03,1,0,1,0,1,1,1
NY,republican,2018-07-18,0,0,0,0,0,0,0
NY,republican,2018-04-29,0,0,0,0,0,0,0
NY,republican,2018-01-23,0,0,0,0,0,0,0
NY,republican,2018-07-22,0,0,0,0,0,0,0
NY,republican,2018-04-22,3,0,3,0,3,3,3
NY,republican,2018-01-03,1,0,1,0,1,1,1
NY,republican,2018-12-26,0,0,0,0,0,0,0
NY,republican,2018-10-28,9,0,9,0,9,9,9
NY,republican,2018-07-29,0,0,0,0,0,0,0
NY,republican,2018-11-26,1,0,1,0,0,0,0
NY,republican,2018-08-26,0,0,0,0,0,0,0
NY,republican,2018-02-01,3,2,1,2,0,2,0
NY,republican,2018-02-07,2,0,2,0,1,1,1
NY,republican,2018-05-19,3,3,0,0,0,0,0
NY,republican,2018-01-04,2,1,2,1,2,3,2
NY,republican,2018-10-29,6,0,6,0,5,5,5
NY,republican,2018-02-17,0,0,0,0,0,0,0
NY,republican,2018-03-22,7,0,7,0,7,7,7
NY,republican,2018-12-08,0,0,0,0,0,0,0
NY,republican,2018-04-02,5,1,4,1,3,4,3
NY,republican,2018-03-11,2,1,1,1,0,1,0
NY,republican,2018-05-02,8,1,8,1,6,7,6
NY,republican,2018-02-18,1,0,1,0,1,1,1
NY,republican,2018-08-02,0,0,0,0,0,0,0
NY,republican,2018-07-09,0,0,0,0,0,0,0
NY,republican,2018-08-01,0,0,0,0,0,0,0
NY,republican,2018-04-26,3,0,3,0,3,3,3
NY,republican,2018-04-23,2,0,2,0,2,2,2
NY,republican,2018-10-22,0,0,0,0,0,0,0
NY,republican,2018-05-17,3,0,3,0,2,2,2
NY,republican,2018-02-21,4,0,4,0,4,4,4
NY,republican,2018-11-08,7,0,7,0,5,5,5
NY,republican,2018-11-09,1,0,1,0,1,1,1
NY,republican,2018-02-13,0,0,0,0,0,0,0
NY,republican,2018-05-21,2,1,1,0,0,0,0
NY,republican,2018-04-09,0,0,0,0,0,0,0
NY,republican,2018-02-09,0,0,0,0,0,0,0
NY,republican,2018-09-17,0,0,0,0,0,0,0
NY,republican,2018-06-02,3,2,1,0,1,1,1
NY,republican,2018-06-23,0,0,0,0,0,0,0
NY,republican,2018-04-10,0,0,0,0,0,0,0
NY,republican,2018-03-02,0,0,0,0,0,0,0
NY,republican,2018-07-14,1,0,1,0,1,1,1
NY,republican,2018-03-27,1,0,1,0,1,1,1
NY,republican,2018-11-11,1,0,1,0,0,0,0
NY,republican,2018-12-21,7,1,6,0,5,5,5
NY,republican,2018-07-17,0,0,0,0,0,0,0
NY,republican,2018-10-17,1,0,1,0,1,1,1
NY,republican,2018-06-16,0,0,0,0,0,0,0
NY,republican,2018-03-20,5,0,5,0,5,5,5
NY,republican,2018-03-01,1,0,1,0,0,0,0
NY,republican,2018-01-10,13,0,13,0,11,11,11
NY,republican,2018-06-15,1,0,1,0,0,0,0
NY,republican,2018-11-20,2,0,2,0,1,1,1
NY,republican,2018-12-14,0,0,0,0,0,0,0
NY,republican,2018-08-09,0,0,0,0,0,0,0
NY,republican,2018-10-20,0,0,0,0,0,0,0
NY,republican,2018-08-07,0,0,0,0,0,0,0
NY,republican,2018-09-16,0,0,0,0,0,0,0
NY,republican,2018-07-20,0,0,0,0,0,0,0
NY,republican,2018-10-23,1,0,1,0,1,1,1
NY,republican,2018-01-08,0,0,0,0,0,0,0
NY,republican,2018-01-15,5,0,5,0,4,4,4
NY,republican,2018-02-12,0,0,0,0,0,0,0
NY,republican,2018-08-19,1,0,1,0,1,1,1
NY,republican,2018-02-11,0,0,0,0,0,0,0
NY,republican,2018-07-24,6,2,4,0,4,4,4
NY,republican,2018-05-24,3,1,2,0,2,2,2
NY,republican,2018-03-30,0,0,0,0,0,0,0
NY,republican,2018-10-08,1,0,1,0,1,1,1
NY,republican,2018-02-08,2,1,1,1,1,2,1
NY,republican,2018-10-15,1,0,1,0,1,1,1
NY,republican,2018-07-23,3,0,3,0,3,3,3
NY,republican,2018-01-21,1,0,1,0,1,1,1
NY,republican,2018-02-19,0,0,0,0,0,0,0
NY,republican,2018-08-29,1,0,1,0,0,0,0
NY,republican,2018-05-18,4,2,2,0,2,2,2
NY,republican,2018-02-03,0,0,0,0,0,0,0
NY,republican,2018-06-03,6,4,2,0,2,2,2
NY,republican,2018-08-30,1,1,1,1,1,2,1
NY,republican,2018-09-30,0,0,0,0,0,0,0
NY,republican,2018-03-08,1,0,1,0,0,0,0
NY,republican,2018-11-21,4,0,4,0,4,4,4
NY,republican,2018-03-04,1,0,1,0,1,1,1
NY,republican,2018-05-31,2,1,1,0,0,0,0
NY,republican,2018-11-28,0,0,0,0,0,0,0
NY,republican,2018-07-02,1,1,0,1,0,1,0
NY,republican,2018-11-03,11,0,11,0,11,11,11
NY,republican,2018-03-23,1,0,1,0,1,1,1
NY,republican,2018-11-29,3,1,2,0,1,1,1
NY,republican,2018-03-31,0,0,0,0,0,0,0
NY,republican,2018-08-08,1,1,0,0,0,0,0
NY,republican,2018-12-22,0,0,0,0,0,0,0
NY,republican,2018-09-08,0,0,0,0,0,0,0
NY,republican,2018-09-24,1,0,1,0,0,0,0
NY,republican,2018-10-01,0,0,0,0,0,0,0
NY,republican,2018-09-20,1,0,1,0,1,1,1
NY,republican,2018-08-28,0,0,0,0,0,0,0
NY,republican,2018-12-15,1,0,1,0,0,0,0
NY,republican,2018-08-06,1,1,0,0,0,0,0
NY,republican,2018-12-02,0,0,0,0,0,0,0
NY,republican,2018-11-12,1,0,1,0,1,1,1
NY,republican,2018-06-25,1,0,1,0,1,1,1
NY,republican,2018-12-27,0,0,0,0,0,0,0
NY,republican,2018-08-18,0,0,0,0,0,0,0
NY,republican,2018-07-26,2,0,2,0,2,2,2
NY,republican,2018-01-09,2,0,2,0,0,0,0
NY,republican,2018-03-24,4,2,2,2,2,4,2
NY,republican,2018-11-19,1,1,0,0,0,0,0
NY,republican,2018-12-23,0,0,0,0,0,0,0
NY,republican,2018-07-19,0,0,0,0,0,0,0
NY,republican,2018-05-09,10,6,4,0,3,3,3
NY,republican,2018-07-04,0,0,0,0,0,0,0
NY,republican,2018-07-13,0,0,0,0,0,0,0
NY,republican,2018-02-14,1,0,1,0,1,1,1
NY,republican,2018-01-30,0,0,0,0,0,0,0
NY,republican,2018-11-14,3,0,3,0,2,2,2
NY,republican,2018-04-11,2,2,0,1,0,1,0
NY,republican,2018-04-03,0,0,0,0,0,0,0
NY,republican,2018-10-27,4,1,3,1,3,4,3
NY,republican,2018-06-18,2,0,2,0,2,2,2
NY,republican,2018-05-29,2,1,1,1,1,2,1
NY,republican,2018-10-26,3,0,3,0,3,3,3
NY,republican,2018-05-25,16,14,2,0,1,1,1
NY,republican,2018-06-17,0,0,0,0,0,0,0
NY,republican,2018-06-14,1,0,1,0,1,1,1
NY,republican,2018-01-27,2,1,1,1,0,1,0
NY,republican,2018-04-13,2,2,0,2,0,2,0
NY,republican,2018-05-27,0,0,0,0,0,0,0
NY,republican,2018-08-27,1,0,1,0,1,1,1
NY,republican,2018-10-14,0,0,0,0,0,0,0
NY,republican,2018-05-16,1,0,1,0,1,1,1
NY,republican,2018-09-13,0,0,0,0,0,0,0
NY,republican,2018-12-17,0,0,0,0,0,0,0
NY,republican,2018-04-06,4,4,0,4,0,4,0
NY,republican,2018-05-20,1,0,1,0,1,1,1
NY,republican,2018-10-30,40,0,40,0,40,40,40
NY,republican,2018-12-12,2,0,2,0,2,2,2
NY,republican,2018-12-13,2,0,2,0,2,2,2
NY,republican,2018-12-10,1,1,0,1,0,1,0
