"user_id","user_party","user_state","followed_mcs","followed_mcs_dem","followed_mcs_rep","followed_mcs_dem_n","followed_mcs_rep_n","followed_mcs_sameparty_n","followed_mcs_samestate_n","followed_mcs_samestate_dem_n","followed_mcs_samestate_rep_n","followed_mcs_samestate_sameparty_n","followed_natmedia","followed_natmedia_n","followed_statemedia","followed_statemedia_n","followed_statemedia_samestate","followed_statemedia_samestate_n","followed_partisans_n","followed_partisans_sameparty_n"
"2638437510","republican","MA","21406834;357606935","21406834;357606935","","2","0","0","2","2","0","0","759251;1367531","2","95431448;15005770;14420767;2488541;11178352;807095","6","95431448;15005770;14420767;2488541;11178352","5","15","2"
"106836676","democrat","OH","20747881;24768753;43910797;15808765;23593446;13491312;466532637;970207298","20747881;24768753;43910797;15808765;23593446;13491312;466532637;970207298","","8","0","8","4","4","0","4","14511951","1","14267944;18245880;14076171;22795270;10685542;15627208;807095","7","14267944;18245880;14076171;22795270;10685542;15627208","6","48","46"
"388404837","republican","FL","58579942;59969802;233842454;1730030220;14275291;18916432;217543151;20597460;21346398;17544524;818713465653051392;274164368;1177437224;487297085;2853309155;975200486;37094727;80956768;733751245;23970171;1058807868;38970940;33655490;18695134;216881337;230973154;15745368","20597460;1730030220;818713465653051392;38970940;18695134","58579942;59969802;233842454;14275291;18916432;217543151;21346398;17544524;274164368;1177437224;487297085;2853309155;975200486;37094727;80956768;733751245;23970171;1058807868;33655490;216881337;230973154;15745368","5","22","22","15","4","11","11","759251","1","14304462;34641036;57656488;14085040;23632864;15736836;20457696;12699932","8","14304462;34641036;57656488;14085040;23632864;15736836;20457696;12699932","8","221","211"
"2394916562","democrat","CA","30354991;385429543;176512266;398193180","30354991;385429543;176512266;398193180","","4","0","4","4","4","0","4","","0","188760481;15984596;14609072","3","188760481;15984596;14609072","3","60","57"
"2724615260","republican","MA","3091316093;248495200;970207298","3091316093;248495200;970207298","","3","0","0","3","3","0","0","","0","11178352;8861452;241228661;241213814","4","11178352;8861452;241228661;241213814","4","3","0"
"41393531","democrat","NY","1872999342;1051127714;72198806;84119348;182217410;33563161;15874918;15808765;17494010;111635980;119250381;571214272;816705409486618624","1872999342;1051127714;72198806;84119348;182217410;33563161;15808765;17494010;111635980;119250381;571214272;816705409486618624","15874918","12","1","12","12","11","1","11","51241574","1","17022537;71141734;18995454;20538284;11988052;14677919;25549003;22059385;9802132;8861182;97030466;14676527;9763482;807095;112772431;351895654;16114093;26996798;27582945;17448662;22049155;17469289;63363893;15738599;818040343;8862532;18198403","27","17022537;71141734;18995454;20538284;11988052;14677919;9802132;22059385;25549003;8861182;97030466;14676527;9763482;807095;112772431;351895654;16114093;26996798;27582945;17448662;22049155;17469289;63363893;15738599;818040343;8862532;18198403","27","230","225"
"121231141","republican","NJ","1289319271;1155335864;613725908;18916432;74508260;31801993;2962994194;19739126;15808765;2343686814;1382011333;241207373;2976598347;3122099613;1473761198;2167097881;2340948996;18695134;2968451607;18696134;29766367","74508260;1473761198;1155335864;2167097881;2340948996;15808765;31801993;18695134;2968451607;18696134;3122099613","19739126;2343686814;2962994194;1382011333;241207373;1289319271;18916432;613725908;2976598347;29766367","11","10","10","17","11","6","6","759251;14511951;1367531;51241574","4","102751218;15754281;14909815;22527376;24751297;17204800;19609379;18995454;16664681;21021385;11344472;16164289;95431448;15062527;17498747;8861182;34677788;11877492;27989791;90914191;9763482;807095;118770011;17469289;20524105;197052458;14179819","27","102751218;14909815;22527376;24751297;17204800;19609379;21021385;11344472;16164289;15062527;17498747;34677788;11877492;27989791;90914191;118770011;20524105;14179819;197052458","19","325","239"
"790677113829371904","republican","MT","11651202;3420965229;515822213;214767677","515822213","11651202;3420965229;214767677","1","3","3","4","1","3","3","","0","12568062","1","12568062","1","4","3"
"2180321701","democrat","MA","747806211983179776;242426145;442824717;232992031;310310133;248495200;1055907624","747806211983179776;242426145;442824717;232992031;310310133;248495200;1055907624","","7","0","7","7","7","0","7","","0","95431448;15005770;603039705;1109809777;1460595434;1671409176","6","95431448;15005770;603039705;1109809777;1460595434;1671409176","6","37","35"
"509108112","republican","OH","313719282;211530910;518644221;211420609;43910797;23775782;51228911;236916916;237750442;18915145;59536644;2612307559;976969338;13491312;2337241560;18166778;234822928;18916432","43910797;13491312","313719282;211530910;518644221;211420609;236916916;23775782;51228911;237750442;18915145;59536644;976969338;2612307559;2337241560;18166778;234822928;18916432","2","16","16","17","2","15","15","51241574","1","14267944;175487635;14334312;50409375;24878216;14076171;1728939649;27715037;24209004;110603157;31482567;21319429;10685542;18169582","14","14267944;14334312;175487635;50409375;14076171;24878216;1728939649;27715037;24209004;110603157;31482567;21319429;10685542;18169582","14","79","73"
"43816587","democrat","IL","72198806;18916432;22012091;15764644;357606935;29501253;15808765;24195214;36948268;29450962;586076955;247334603;789244177;237348797;970207298","72198806;22012091;15764644;357606935;29501253;15808765;24195214;36948268;29450962;247334603;789244177;970207298","18916432;237348797;586076955","12","3","12","5","4","1","4","","0","14677919;18148466;138565725;160596522;12811952;17543416;807095","7","18148466;138565725;160596522;12811952;17543416","5","148","145"
"108351020","republican","NY","14845376;19394188;109579534;19739126;63073834;17976923;18916432;15745368","","14845376;19394188;109579534;19739126;63073834;17976923;18916432;15745368","0","8","8","2","0","2","2","51241574","1","25549003;17630125;17022537;43805270;17469289;8861182;160667346;18938376;18234041;11988052;17448662;18995454;14676527;9763482;807095;28867307;24094444;18198403","18","25549003;17630125;17022537;43805270;18938376;160667346;18234041;8861182;28867307;11988052;17448662;18995454;14676527;9763482;807095;17469289;24094444;18198403","18","40","36"
"1532793774","republican","AZ","816652616625168388;16056306;1074480192;18916432;237348797;702601370344402944;23022687;20747881;2964949642;229197216;234022257;482450423;2966570782;19739126;88784440;1209417007;827279765287559171;22509548;18229117;733751245;240760644;15428227;343171266;216881337;1080844782;15745368","20747881;2966570782;1080844782","816652616625168388;16056306;1074480192;18916432;237348797;702601370344402944;23022687;216881337;2964949642;229197216;234022257;482450423;19739126;88784440;1209417007;827279765287559171;22509548;18229117;733751245;15428227;343171266;240760644;15745368","3","23","23","10","3","7","7","1367531","1","7113852;17435612;18784030;17490662;44439772;3952661;14269985;15925421;17761820;18955124;23835272","11","7113852;17435612;18784030;17490662;44439772;3952661;14269985;15925421;17761820;18955124;23835272","11","307","295"
"805431556118560768","democrat","MT","29442313;16473577;357606935;1064206014;15808765;11651202;26637348;216776631;515822213;248735463;970207298","16473577;357606935;1064206014;15808765;26637348;515822213;248735463;970207298","11651202","8","1","8","3","2","1","2","","0","21316568;36708793;12568062;807095;16249481","5","21316568;16249481;36708793;12568062","4","46","44"
"214133792","democrat","TX","210926192;20688358;1083448909","210926192;20688358;1083448909","","3","0","3","3","3","0","3","","0","16365305;54930042;16258543;221855426;26937936;18004786;24940286;15021918;44513878;19919055;21426656;1650579692","12","16365305;54930042;16258543;221855426;26937936;18004786;24940286;15021918;44513878;19919055;21426656;1650579692","12","209","203"
"520003558","republican","FL","1730030220;58579942;33655490;15745368","1730030220","58579942;33655490;15745368","1","3","3","4","1","3","3","","0","","0","","0","67","64"
"316664027","democrat","UT","29501253;17494010;18916432;3044993235;970207298;72198806;1051127714;1480852568;19726613;15764644;30354991;2856787757;15808765;2976598347;432895323;19394188;476256944;343171266;247334603;2962923040","72198806;1051127714;15764644;29501253;476256944;17494010;15808765;247334603;30354991;3044993235;970207298","2962923040;19394188;1480852568;19726613;2856787757;343171266;2976598347;432895323;18916432","11","9","11","2","0","2","0","759251;14511951;1367531;51241574","4","19512380;15754281;21226437;15369276;38473607;15050354;807095","7","19512380;21226437;15369276;38473607;15050354","5","38","27"
"3434426878","democrat","MA","1129029661;357606935;242426145;310310133;232992031;21406834;1055907624;970207298","1129029661;357606935;242426145;310310133;232992031;21406834;1055907624;970207298","","8","0","8","8","8","0","8","","0","95431448;15005770;394835326;394826748;2488541;11178352","6","95431448;15005770;394835326;394826748;2488541;11178352","6","42","41"
"140651307","democrat","MA","15764644;1129029661;461720085;172858784;357606935;21406834;1055907624","15764644;1129029661;461720085;172858784;357606935;21406834;1055907624","","7","0","7","5","5","0","5","759251;14511951;51241574","3","95431448;11178352;2488541;807095","4","95431448;11178352;2488541","3","46","45"
"96161390","democrat","VA","23022687;15356407;2962868158;459051498;33537967;357606935;172858784;15808765;409719505;15745368;1074480192;216776631;161791703;216881337;18916432;7429102;970207298","2962868158;33537967;357606935;172858784;15808765;409719505;161791703;459051498;7429102;970207298","23022687;15356407;1074480192;216881337;18916432;15745368","10","6","10","7","6","1","6","","0","23764675","1","23764675","1","267","265"
"20078631","republican","CA","47798449;19739126;15428227;88784440;1209417007;15745368;278145569;18916432;237348797;398193180","398193180","47798449;19739126;15428227;88784440;1209417007;278145569;18916432;237348797;15745368","1","9","9","4","1","3","3","1367531;51241574","2","188760481;158192819;75375556;36238813;14411304;14148802","6","188760481;158192819;75375556;36238813;14411304;14148802","6","77","57"
"2358550790","democrat","AZ","482450423;2966570782;20747881;16056306;2964949642;49217025;1080844782","20747881;2966570782;49217025;1080844782","482450423;16056306;2964949642","4","3","4","7","4","3","4","759251;1367531;51241574","3","17490662;23835272;807095;17435612","4","17490662;23835272;17435612","3","50","47"
"37022645","republican","NY","815931811348017152;756285384;109579534;2966765501","","815931811348017152;756285384;109579534;2966765501","0","4","4","4","0","4","4","14511951;51241574","2","","0","","0","26","26"
"807049147178070016","democrat","CA","303861808;476256944","303861808;476256944","","2","0","2","2","2","0","2","759251;51241574","2","188760481;18132494;10433782;34700777;16664681;1289321;807095;342590917;121597316","9","188760481;18132494;10433782;34700777;16664681;1289321;342590917;121597316","8","20","20"
"16696587","republican","VA","15116570;845746171;37920978;37481291;18916432;235251868;172858784;7429102;234057152;19739126;26533227;2933760046;22509548;2963445730;733751245;19394188;1467758983;15356407;130714799;459051498;323293114;15745368","459051498;7429102;172858784","15116570;845746171;37920978;37481291;18916432;235251868;234057152;19739126;26533227;2933760046;22509548;2963445730;733751245;19394188;1467758983;15356407;130714799;323293114;15745368","3","19","19","11","3","8","8","14511951;1367531","2","23764675;17136814;99430767;52461655;8756502;19366646","6","23764675;17136814;99430767;52461655;8756502;19366646","6","201","161"
"459480818","democrat","MA","16160352;242426145;357606935;461720085;124540457;242892689;223166587;128664931","16160352;242426145;357606935;461720085;124540457;242892689;223166587;128664931","","8","0","8","6","6","0","6","","0","321542010;15610400;493431554;458111726","4","321542010;15610400;493431554;458111726","4","49","49"
"411024392","republican","AZ","816652616625168388;23022687;702601370344402944;18916432","","816652616625168388;23022687;702601370344402944;18916432","0","4","4","2","0","2","2","","0","","0","","0","30","30"
"86862200","democrat","IL","1080509366;1339931490;172858784;308794407;24195214;278005891;328679423;247334603","1080509366;1339931490;172858784;308794407;24195214;278005891;328679423;247334603","","8","0","8","7","7","0","7","","0","763767738;7313362;512242904;102703446;30284449;755747971;1315851828;758319330;763795381;12811952;172784795;16104602;2249974361;755783828;23012995;241182052;237473889","17","7313362;763767738;512242904;755747971;30284449;1315851828;102703446;758319330;763795381;12811952;172784795;16104602;2249974361;755783828;23012995;241182052;237473889","17","189","184"
"414344543","democrat","MA","19394188;461720085;357606935;172858784;442824717;29501253;21406834;16056306;283130017;29450962;73303753;970207298","461720085;442824717;357606935;172858784;29501253;21406834;29450962;970207298","16056306;19394188;283130017;73303753","8","4","8","5","5","0","5","759251;14511951;51241574","3","95431448;101272306;14420767;2488541;16664681;375124368;807095","7","95431448;101272306;14420767;2488541;375124368","5","130","129"
"19349730","republican","OH","211420609;18915145;976969338;59536644;2612307559;216881337;18916432;93575832;15745368","","211420609;18915145;976969338;59536644;2612307559;216881337;18916432;93575832;15745368","0","9","9","6","0","6","6","759251;1367531","2","59481479;52568067;22795270;24209004;11777302;31482567;15763558;10685542","8","59481479;52568067;22795270;24209004;11777302;31482567;15763558;10685542","8","244","227"
"19991326","democrat","VA","2319503065;2962868158;7429102;15324851;29450962;161791703;459051498;78445977","2319503065;2962868158;7429102;15324851;29450962;161791703;459051498;78445977","","8","0","8","6","6","0","6","","0","17487820;23764675;17136814;24296023;52461655;8756502;17815585;21455084;23110148;19366646;807095","11","17487820;23764675;17136814;24296023;52461655;8756502;17815585;21455084;23110148;19366646","10","1404","1402"
"757933341140250624","republican","MA","","","","0","0","0","0","0","0","0","","0","","0","","0","14","9"
"2592319016","republican","UT","343171266;88784440;1072008757","","343171266;88784440;1072008757","0","3","3","3","0","3","3","","0","15050354;15369276","2","15050354;15369276","2","29","29"
"108195729","democrat","IL","","","","0","0","0","0","0","0","0","","0","18148466;12811952;20458841;17974880","4","12811952;18148466;20458841;17974880","4","61","59"
"265642432","democrat","MA","75785294;19394188;140519774;95546148;1129029661;461720085;442824717;357606935;21406834;1055907624;970207298","75785294;140519774;95546148;1129029661;461720085;442824717;357606935;21406834;1055907624;970207298","19394188","10","1","10","9","9","0","9","14511951","1","95431448;101272306;2488541;375124368;807095","5","95431448;2488541;375124368;101272306","4","147","146"
"874629359243546624","republican","TX","743601590;23022687","","743601590;23022687","0","2","2","2","0","2","2","","0","","0","","0","71","62"
"4735879113","democrat","NJ","2968451607;15808765;3122099613","2968451607;15808765;3122099613","","3","0","3","3","3","0","3","","0","17498747;14179819;24751297;11877492;21021385","5","17498747;14179819;24751297;11877492;21021385","5","44","41"
"26703365","democrat","CA","72198806;942156122;15764644;150078976;1037321378;36686040;29501253;377609596;970207298;24913074;30354991;398193180","72198806;942156122;15764644;150078976;1037321378;36686040;29501253;377609596;970207298;24913074;30354991;398193180","","12","0","12","9","9","0","9","759251;14511951;51241574","3","188760481;210975338;18132494;8249832;10433782;14411304;34700777;16664681;807095;121597316","10","188760481;210975338;18132494;10433782;14411304;34700777;16664681;8249832;121597316","9","148","148"
